index,ID,stores,x,y,road_address,place_url
10,788872329,애월빵공장앤카페,126.3016141,33.44827816,제주특별자치도 제주시 애월읍 금성5길 42-15,http://place.map.kakao.com/788872329
98,378536424,무무제주,126.3113672,33.41894364,제주특별자치도 제주시 애월읍 봉성로3길 11,http://place.map.kakao.com/378536424
106,553930576,귤귤스토어,126.3120263,33.46253453,제주특별자치도 제주시 애월읍 애월로1길 6,http://place.map.kakao.com/553930576
104,83525038,한담몰,126.3118815,33.46233899,제주특별자치도 제주시 애월읍 애월로1길 7,http://place.map.kakao.com/83525038
35,88307711,레이지펌프,126.3095398,33.4662713,제주특별자치도 제주시 애월읍 애월북서길 32,http://place.map.kakao.com/88307711
85,864284754,애월당,126.3092893,33.46395734,제주특별자치도 제주시 애월읍 애월북서길 56,http://place.map.kakao.com/864284754
13,27114938,몽상드애월,126.3092436,33.46292658,제주특별자치도 제주시 애월읍 애월북서길 56-1,http://place.map.kakao.com/27114938
83,26874310,인디고인디드,126.3340845,33.46640738,제주특별자치도 제주시 애월읍 애월해안로 204,http://place.map.kakao.com/26874310
125,2102049679,마켓제주,126.3735155,33.48056048,제주특별자치도 제주시 애월읍 애월해안로 664,http://place.map.kakao.com/2102049679
124,701715068,샵 제주 애월점,126.3904214,33.48774207,제주특별자치도 제주시 애월읍 애월해안로 867,http://place.map.kakao.com/701715068
6,27149644,애월더선셋,126.3088759,33.45612658,제주특별자치도 제주시 애월읍 일주서로 6111,http://place.map.kakao.com/27149644
66,634174711,당당,126.3708807,33.47445241,제주특별자치도 제주시 애월읍 중엄안1길 25,http://place.map.kakao.com/634174711
5,2113185266,새빌,126.3629702,33.36431115,제주특별자치도 제주시 애월읍 평화로 1529,http://place.map.kakao.com/2113185266
31,27469103,마마롱,126.4391778,33.45215929,제주특별자치도 제주시 애월읍 평화로 2783,http://place.map.kakao.com/27469103
121,1814605009,메리아일랜드,126.2314884,33.38889976,제주특별자치도 제주시 한림읍 금능길 80,http://place.map.kakao.com/1814605009
24,262900404,명월국민학교,126.2648717,33.38873775,제주특별자치도 제주시 한림읍 명월로 48,http://place.map.kakao.com/262900404
70,334047840,웨이뷰,126.2526619,33.4072619,제주특별자치도 제주시 한림읍 옹포7길 25-3,http://place.map.kakao.com/334047840
129,27417792,오달콤제주 협재점,126.2407488,33.3938037,제주특별자치도 제주시 한림읍 한림로 340,http://place.map.kakao.com/27417792
64,555396252,슬랩,126.2415935,33.39480422,제주특별자치도 제주시 한림읍 한림로 354,http://place.map.kakao.com/555396252
21,20465427,쉼표,126.2418694,33.39521162,제주특별자치도 제주시 한림읍 한림로 359,http://place.map.kakao.com/20465427
3,1152497778,우무,126.2564457,33.40588987,제주특별자치도 제주시 한림읍 한림로 542-1,http://place.map.kakao.com/1152497778
119,1722281592,선물고팡 협재점,126.2563397,33.40634815,제주특별자치도 제주시 한림읍 한림로 545,http://place.map.kakao.com/1722281592
33,26792996,앤트러사이트 제주한림점,126.2581496,33.40777177,제주특별자치도 제주시 한림읍 한림로 564,http://place.map.kakao.com/26792996
18,1915903142,울트라마린,126.2060644,33.36946377,제주특별자치도 제주시 한경면 일주서로 4611,http://place.map.kakao.com/1915903142
123,26848850,디자인에이비,126.2014892,33.36309445,제주특별자치도 제주시 한경면 판포4길 22,http://place.map.kakao.com/26848850
14,28741599,미쁜제과,126.1800596,33.26916012,제주특별자치도 서귀포시 대정읍 도원남로 16,http://place.map.kakao.com/28741599
74,27167127,재클린디저트 모슬포점,126.2520008,33.21814982,제주특별자치도 서귀포시 대정읍 최남단해안로 26-1,http://place.map.kakao.com/27167127
17,979505096,휴일로,126.366525,33.23220806,제주특별자치도 서귀포시 안덕면 난드르로 49-65,http://place.map.kakao.com/979505096
47,100535814,효은디저트 제주서귀포점,126.3145055,33.2519202,제주특별자치도 서귀포시 안덕면 덕수회관로 14,http://place.map.kakao.com/100535814
34,1688963481,커피스케치,126.313349,33.23335677,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-32,http://place.map.kakao.com/1688963481
0,217787831,원앤온리,126.3191925,33.23922235,제주특별자치도 서귀포시 안덕면 산방로 141,http://place.map.kakao.com/217787831
110,1535759932,기억해제주,126.319438,33.28989165,제주특별자치도 서귀포시 안덕면 중산간서로 1907,http://place.map.kakao.com/1535759932
20,1971639400,뷰스트,126.3034811,33.2277786,제주특별자치도 서귀포시 안덕면 형제해안로 30,http://place.map.kakao.com/1971639400
78,791617298,더리트리브,126.3385571,33.24799814,제주특별자치도 서귀포시 안덕면 화순로 67,http://place.map.kakao.com/791617298
